Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Dil Kumar Ale Magar,"June 16, 2024",Kathmandu-Post,"With a bit of luck Nepal’s fairytale victory would have been secured. The country’s hopes of progressing to the Super Eight stage of the 2024 ICC Men’s T20 World Cup ended after they lost to cricketing powerhouse South Africa by one run in a nail-biting last-ball thriller in their Group D match at the Arnos Vale Ground in Kingstown, St Vincent on Saturday. But their spirited performance earned praise worldwide after almost pulling off an upset win over one of the tournament favourites. Fielding first after winning the toss, the Rhinos restricted a strong Proteas team to a subpar 115-7 with their stupendous spin attack as Dipendra Singh Airee and part-time bowler Kushal Bhurtel shared all seven wickets that fell between them on a turning track. But they fell agonisingly short from recording their historic first ever victory over an ICC’s full-member nation after they could only manage 114-7. Despite the heartbreak, Nepal’s performance caught attention worldwide. “A performance to be proud of. Keep your heads high,” world cricket governing body International Cricket Council wrote on X, formerly Twitter. South Africa legend Dale Steyn called the Nepal vs South Africa game the “Match of the Tournament” on ICC’s Digital Daily show. “It would’ve been the talk of the tournament if Nepal would’ve gotten over the line. It would’ve been fantastic, and they deserved to win,” Steyn said. “[This was] the match of the tournament to be honest with you. I saw people crying in the stands, it shows how much it means to them, and that’s what cricket is all about.” Indian cricket commentator and journalist Harsha Bhogle said Nepal have a brighter future ahead of them. “Hold your heads high Nepal. That was South Africa you almost took down today. You have some of the most passionate fans and you let them believe. Hopefully bigger days are round the corner.” Indian Premier League franchise cricket team Chennai Super Kings wrote on X: “Unreal fans support! Unreal game of unreal night! Nepal, you have won all our hearts!” “Nepal's performance—all cricketing commentators, most of the IPL franchise teams, cricketing bodies are talking about the team, talking about that fan following!” a Nepal supporter based in Australia wrote on X. “Isn't it great? Didn't we win something?” ICC and Asian Cricket Council commentator Mikkhail Vaswani wrote on his Facebook page: “Nepal are the youngest team in this World Cup. They have put on some great performances. Time to back the boys for a very strong and committed effort.” At an average age of 23.7, Nepal are the youngest team at the World Cup. The team is led by Rohit Paudel, who, at 21, is the youngest captain in the 20-team tournament, while Gulsan Jha, 18, is the youngest player. After the match, Paudel stressed that Nepal needed more exposure against the best teams of the world if they are to be on the right side of the result. “We were very close but a little far,” Paudel said after the close contest. “In crunch moments, we did well, the way we fought was very good.” He added, “If we get more exposure regularly, then next games we will be on the other side [of the result].” Nepal were a far less experienced side as they were making their only second appearance at the world stage. Chasing, the batters took Nepal to 85-2 in the 14th over in the chase, riding on 32 runs from their power play without losing a wicket and a half-century stand between opener Aasif Sheikh and Anil Sah that came off just 36 deliveries. But the introduction of spinner Tabraiz Shamsi (4-19) would prove to be lethal in Nepal’s chase. Shamsi first dismissed Bhurtel for 13 with his only second delivery in the eighth over and Paudel for a duck two balls later to hurl South Africa back in the game. Sheikh and Sah rebuilt the Nepal innings. Sah hit three boundaries off Anrich Nortje and a six off Shamshi to raise the tempo before Sheikh smashed Kagiso Rabada for a four and a six that took Nepal past 80 total after 13 overs with still eight wickets in hand. After Sah fell to Aiden Markram (1-8) making 27 runs off 24 balls, Sheikh and Airee dragged Nepal to 98-3 from 17 overs. But Shamshi returned with the ball in the 18th over and mercilessly raided the stumps of Airee and dangerman Sheikh to turn the game back into South Africa’s favour. Sheikh finished his innings with 42 runs off 49 balls. Nepal needed 16 runs off the last 12 balls but Nortje (1-27) and Ottneil Baartman held their nerves in the final two overs to save the Proteas from the jaws of defeat. Nortje bowled four dots in the penultimate over including a wicket of Kushal Malla that left Nepal requiring 16 runs off the last eight balls. Sompal Kami hit Nortje with a long six and collected two runs off the last ball of the 19th over that brought the equation down to eight off the final six deliveries. Sompal Kami consoles Gulsan Jha (right) after Nepal lost their T20 World Cup Group D match against South Africa in Kingstown on Saturday. Hemanta Shrestha/TKP Gulsan Jha next cracked a four off Baartman in the 19.3 overs and managed another two off the next delivery to inch Nepal closer to overhauling the target. Nepal only needed two runs off the last two deliveries to keep alive their hopes of reaching the Super Eight but Baartman threw two dots with perfect bouncers to break Nepali hearts. Gulsan Jha tried to take the game to Super Over with a desperate attempt to add a run off a bye of the final delivery but Quinton de Kock and Heinrich Klaasen combined to run him out at the non-striker’s end. Earlier, Bhurtel took 4-19 and Airee bowled 3-21 to trouble South Africa throughout the innings. South Africa added 22 runs for the first wicket before Airee got the breakthrough wicket when he caught and bowled de Kock for 10 in the fourth over. Bhurtel then bowled captain Markram for 15 in the 12th over, ending their 46-run stand for the second wicket. South Africa seemed headed for a good total when they were at 68-2 in the 12th over but Bhurtel’s wrist spin and Airee’s off break kept their powerful opponents under control. Bhurtel removed Klaasen for three before Airee got the big fish Hendricks, who top scored for South Africa with 43 runs off 49 balls, and removed David Miller for seven the next. South Africa needed sixth number batter Tristan Stubbs’s 27 not out off 18 balls for a boost to their innings. Bhurtel then underlined Nepal’s impressive bowling, claiming the wickets of Marco Jansen (1) and Rabada (0) in successive deliveries off the final two balls. Sandeep Lamichhane also started for the first time after missing Nepal’s matches in the United States due to visa issues and bowled splendidly conceding only 18 runs in his four-over spell. “I am very proud of the unit, especially the way we bowled and batted, I'm very proud of that,” Paudel said. South Africa skipper Markram was also full of praise for Nepal’s bowling. “First and foremost, the way [Nepal] bowled it made it really tough for us. They put us under a lot of pressure,” Markram said. The defeat leaves Nepal fourth in the five-team group D with one point, which they earned after rain washed out their second group match against Sri Lanka. Nepal had lost their opening game to the Netherlands by six wickets. South Africa, who had already progressed to the Super Eight round, finished the group stage unbeaten, collecting eight points from four matches. Nepal next face Bangladesh on Monday and will look to end their T20 World Cup campaign on a high note. Bangladesh are second with four points from three matches and a victory over Nepal would secure them a spot in the next round. The Netherlands, on two points, are also in contention and next face Sri Lanka who are also without a win and lie at the bottom of the group.",https://kathmandupost.com/cricket/2024/06/16/nepal-lose-to-south-africa-win-over-the-world,cricket
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Author not Found,Date not found,Kathmandu-Post,Content not found,https://kathmandupost.com/author/dil-kumar-ale-magar,author
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 15, 2024",Kathmandu-Post,"Nepal Oil Corporation has reduced the prices of petroleum products, effective from Saturday midnight. As per the new tariff, the price of petrol has been cut by Rs3 while diesel and kerosene have also become Re1 cheaper. Consumers will now have to pay Rs165 per litre of petrol and Rs152 per litre for diesel and kerosene in Kathmandu, Pokhara and Dipayal. Likewise, petrol will now cost Rs164 and diesel and kerosene Rs151 per litre in Surkhet and Dang. It will cost Rs162.50 for petrol and Rs149.50 for diesel and kerosene in Charaali, Biratnagar, Janakpur, Amlekhgunj, Bhalwari, Nepalgunj, Dhangadhi and Birgunj.",https://kathmandupost.com/money/2024/06/15/nepal-oil-corporation-cuts-fuel-prices-1718463044,money
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 15, 2024",Kathmandu-Post,"Nepal Oil Corporation has reduced the prices of petroleum products, effective from Saturday midnight. As per the new tariff, the price of petrol has been cut by Rs3 while diesel and kerosene have also become Re1 cheaper. Consumers will now have to pay Rs165 per litre of petrol and Rs152 per litre for diesel and kerosene in Kathmandu, Pokhara and Dipayal. Likewise, petrol will now cost Rs164 and diesel and kerosene Rs151 per litre in Surkhet and Dang. It will cost Rs162.50 for petrol and Rs149.50 for diesel and kerosene in Charaali, Biratnagar, Janakpur, Amlekhgunj, Bhalwari, Nepalgunj, Dhangadhi and Birgunj.",https://kathmandupost.com/money/2024/06/15/nepal-oil-corporation-cuts-fuel-prices-1718463044,money
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Author not Found,Date not found,Kathmandu-Post,Content not found,https://kathmandupost.com/author/post-report,author
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Prakash Baral,"June 15, 2024",Kathmandu-Post,"A construction worker died in Baglung after falling off an under-construction building on Friday. Forty-year-old Pannalal Raut Kurmi was rushed to the Dhaulagiri Hospital after he fell from the under-construction building of the Baglung District Court. He died in the course of treatment on Friday night, said Police Inspector Pratap Paudel.",https://kathmandupost.com/gandaki-province/2024/06/15/construction-worker-dies-after-falling-off-under-construction-building,gandaki-province
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Prakash Baral,"June 15, 2024",Kathmandu-Post,"A construction worker died in Baglung after falling off an under-construction building on Friday. Forty-year-old Pannalal Raut Kurmi was rushed to the Dhaulagiri Hospital after he fell from the under-construction building of the Baglung District Court. He died in the course of treatment on Friday night, said Police Inspector Pratap Paudel.",https://kathmandupost.com/gandaki-province/2024/06/15/construction-worker-dies-after-falling-off-under-construction-building,gandaki-province
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Author not Found,Date not found,Kathmandu-Post,Content not found,https://kathmandupost.com/author/prakash-baral,author
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 15, 2024",Kathmandu-Post,"Nepal’s hopes of contesting for cricket’s most prized possession ended on Saturday after a one-run defeat against South Africa in a nail-biting last-ball thriller at the Arnos Vale Ground in Kingstown, St Vincent. Despite putting on a great bowling display and restricting South Africa to a lowly total of 115 runs, the Rhinos found themselves on the losing end due to a poor batting performance. Nepal were only inches away from registering their first victory over a test nation and keeping alive their chances of progressing to the Super Eight. Fans and players were visibly disappointed. Nepal next face Bangladesh on Monday and will look to end their T20 World Cup campaign on a high note. Here are some pictures taken by the Post’s photojournalist Hemanta Shrestha.",https://kathmandupost.com/visual-stories/2024/06/15/nepal-s-world-cup-hopes-fans-hearts-shattered-in-west-indies,visual-stories
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 15, 2024",Kathmandu-Post,"Nepal’s hopes of contesting for cricket’s most prized possession ended on Saturday after a one-run defeat against South Africa in a nail-biting last-ball thriller at the Arnos Vale Ground in Kingstown, St Vincent. Despite putting on a great bowling display and restricting South Africa to a lowly total of 115 runs, the Rhinos found themselves on the losing end due to a poor batting performance. Nepal were only inches away from registering their first victory over a test nation and keeping alive their chances of progressing to the Super Eight. Fans and players were visibly disappointed. Nepal next face Bangladesh on Monday and will look to end their T20 World Cup campaign on a high note. Here are some pictures taken by the Post’s photojournalist Hemanta Shrestha.",https://kathmandupost.com/visual-stories/2024/06/15/nepal-s-world-cup-hopes-fans-hearts-shattered-in-west-indies,visual-stories
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Author not Found,Date not found,Kathmandu-Post,Content not found,https://kathmandupost.com/author/post-report,author
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Aarati Ray,"June 15, 2024",Kathmandu-Post,"Following COVID, we’ve seen a surge in both commercial and experimental films like ‘Kabaddi-4’, ‘Mansarra’, ‘Dimaag Kharab’, ‘The Red Suitcase’, ‘Boksi Ko Ghar’, ‘Farki Farki’, and ‘Gau Aayeko Bato’. These films vary, with some sticking to traditional storytelling while others exploring new and experimental approaches. According to industry insiders, the Nepali movie landscape hasn’t fully realised its potential. Directors, writers, festival organisers, and critics describe an industry muddled between fresh storytelling and repetitive formulas—yet they hope for new talents amidst systemic challenges. Mohan Rai, director of Middleway Films and festival manager for Nepal European Union Film Festival (NEUFF) 2024, notes that both experimental and traditional formulaic movies are currently being produced. He observes that while the industry shows signs towards growth, there is a significant need for improvement in filmmaking techniques, storytelling, and direction. Rai adds, “Both independent and commercial films are important and should complement each other rather than fighting against one another.” Yangesh, a writer and former president of the Film Critics Society of Nepal (FICSON), supports Rai’s views. He says Nepali cinema is heading in the right direction with more diverse film styles. He points out that films like Shambhala and The Red Suitcase making waves at international festivals are promising signs for the industry. Rai adds, “It’s great to see new and young filmmakers emerging with both short and feature films. They’re bringing in diverse stories and characters from various places, languages, and storylines. At this year’s NEUFF, we received 52 Nepali films in the short film category, a big improvement in comparison to the past.” Ramyata Limbu, the director of the Kathmandu International Mountain Film Festival (KIMFF), sees a positive trend in the industry, “Rather than good or bad, the key factor is that people are actively telling stories.” As per her, at KIMFF 2024, around 30 films and documentaries were submitted to the Nepali panel. These entries showcased a wide range of narratives and highlighted the diversity in storytelling within the industry. It is evident that the changes are happening, but one wonders how strong the winds of change are blowing. Yangesh opines that despite the new wave of young filmmakers and diverse storytelling, progress is slower than it should be—primarily due to a lack of government support and infrastructure. He further adds that the government’s policies have not been supportive, often imposing taxes and restrictions rather than fostering creativity. “Despite promises, a film city in Dolakha hasn’t materialised, and Kathmandu lacks a decent shooting studio. Private film colleges exist but don’t produce enough skilled technical workers. The government hasn’t organised any significant film festivals or provided subsidies for theatres. Without recognition from banks, the film industry struggles to secure loans and investments,” says Yangesh. The theatres are closing, and the government is not offering incentives for opening new ones or for promoting films at international festivals. Yangesh argues for strategic government planning, private sector investment, and the encouragement of original films. The challenges facing the Nepali film industry are indeed multifaceted. Shanta Nepali, a director, producer and cinematographer, argues that the industry has not been developed sustainably for the long term. She stresses the need for institutional support from the government to help art films reach global platforms. Despite the growth in community funding and international festival entries, she believes the industry requires stronger support to ensure its sustainability. Dipendra Lama, a film journalist turned director, criticises the trend of casting high-priced male stars and relying on them for promotion and funding rather than focusing on the film’s quality. Lama, who is also chairperson of FICSON, emphasises that if a film is made with honesty and effort, it can succeed without a group of big-name stars like ‘Boksi Ko Ghar’. Lama also addresses the issue of repetitive storylines in Nepali cinema. He notes that some movies, like ‘Farki Farki’, rely on old formulas and similar plots, lacking innovation. He advises actors like Anmol KC to choose better scripts and step out of their comfort zones to avoid an unremarkable career. According to Lama, the main challenge is making good films. If a film is strong, it will succeed regardless of external factors. Filmmaker and journalist Sampada Malla, who also works as a creative director of Sarwanam Theatre Group, points out, “Filmmaking isn’t just a hobby. It is a serious career that can influence and inspire millions of people.” Like any other profession, filmmakers should learn to hone their skills. In Nepal, there’s a tendency to rush through film production without doing enough research or putting in hard work, which Malla sees as the greatest obstacle. Sarita Sah, a prominent figure in Nepali film and theatre with over 11 years of experience as an actor, writer, and director, carries a different perspective. According to Sah, Nepali cinema’s biggest challenge is its lack of inclusivity and diversity. She notes that most movies are made with and for audiences from the Hilly and Himalayan regions, neglecting the voices and stories of the Tarai region. She argues that this hampers the industry’s ability to fully represent Nepal’s cultural diversity. Sah emphasises the need for well-informed and empathetic directors and filmmakers to bring out the potential of the Tarai population and every region in cinema. Prabhakar Gautam, a film critic and enthusiast, points out that the Nepali film industry remains largely fixated on so-called ‘mainstream’ and commercial movies. He highlights that films like ‘Kabaddi’ and ‘Jatra’'s success underscore the industry’s inclination towards branding, often favouring sequels over exploring new creative avenues, which poses a crucial challenge. Gautam notes that out of a considerable number of films produced each year, only a handful—approximately 8-10—receive positive responses either at the box office or from critics. He emphasises another challenge: creating good films does not always guarantee a substantial audience. For instance, despite being a well-made film, ‘Ainaa Jhyal Ko Putali’ did not achieve much success, prompting the industry to rethink how to attract audiences to quality films. He also raises concerns about the younger generation of filmmakers lacking support from media highlighting power play and disparities in access to resources and influence. Despite these challenges, there are some promising opportunities for Nepali cinema. The growing interest in diverse stories and the emergence of young filmmakers bring fresh perspectives to the industry. Lama observes that the Nepali film industry has made significant progress since 2014, expanding its market and breaking previous limits. For instance, ‘Kabaddi 4’ recently grossed over 23 crores, which was unthinkable ten years ago. The growing interest of the Nepali diaspora in Nepali films is also a positive sign. He is optimistic about the future, noting the introduction of new technology, young talent, new theatres, and increased audience appreciation. He stresses the importance of focusing on the domestic market first and creating original, authentic stories that reflect Nepali culture. By doing so, Nepali films can compete globally. Lama argues that trying to mimic genres like superhero movies won’t work because those markets are already established. Instead, he suggests drawing inspiration from successful films like the Korean movie ‘Parasite’, which succeeded in America by telling a unique, culturally grounded story. Yangesh believes that Nepal’s film industry needs both government and private sector support to thrive. “Countries like China, Japan, and Korea have boosted their cultural industries through government investments and policy changes. Nepal should follow suit with policies that encourage investment and remove bureaucratic hurdles for filmmakers,” he adds. “Nepal has no shortage of creative ideas and talented young minds today. I foresee positive growth in the coming decade. However, to make this a reality, creating a supportive environment for filmmakers is crucial for Nepali movies to compete globally,” added Sah.",https://kathmandupost.com/movie-review/2024/06/15/nepali-cinema-in-the-eyes-of-industry-insiders,movie-review
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Aarati Ray,"June 15, 2024",Kathmandu-Post,"Following COVID, we’ve seen a surge in both commercial and experimental films like ‘Kabaddi-4’, ‘Mansarra’, ‘Dimaag Kharab’, ‘The Red Suitcase’, ‘Boksi Ko Ghar’, ‘Farki Farki’, and ‘Gau Aayeko Bato’. These films vary, with some sticking to traditional storytelling while others exploring new and experimental approaches. According to industry insiders, the Nepali movie landscape hasn’t fully realised its potential. Directors, writers, festival organisers, and critics describe an industry muddled between fresh storytelling and repetitive formulas—yet they hope for new talents amidst systemic challenges. Mohan Rai, director of Middleway Films and festival manager for Nepal European Union Film Festival (NEUFF) 2024, notes that both experimental and traditional formulaic movies are currently being produced. He observes that while the industry shows signs towards growth, there is a significant need for improvement in filmmaking techniques, storytelling, and direction. Rai adds, “Both independent and commercial films are important and should complement each other rather than fighting against one another.” Yangesh, a writer and former president of the Film Critics Society of Nepal (FICSON), supports Rai’s views. He says Nepali cinema is heading in the right direction with more diverse film styles. He points out that films like Shambhala and The Red Suitcase making waves at international festivals are promising signs for the industry. Rai adds, “It’s great to see new and young filmmakers emerging with both short and feature films. They’re bringing in diverse stories and characters from various places, languages, and storylines. At this year’s NEUFF, we received 52 Nepali films in the short film category, a big improvement in comparison to the past.” Ramyata Limbu, the director of the Kathmandu International Mountain Film Festival (KIMFF), sees a positive trend in the industry, “Rather than good or bad, the key factor is that people are actively telling stories.” As per her, at KIMFF 2024, around 30 films and documentaries were submitted to the Nepali panel. These entries showcased a wide range of narratives and highlighted the diversity in storytelling within the industry. It is evident that the changes are happening, but one wonders how strong the winds of change are blowing. Yangesh opines that despite the new wave of young filmmakers and diverse storytelling, progress is slower than it should be—primarily due to a lack of government support and infrastructure. He further adds that the government’s policies have not been supportive, often imposing taxes and restrictions rather than fostering creativity. “Despite promises, a film city in Dolakha hasn’t materialised, and Kathmandu lacks a decent shooting studio. Private film colleges exist but don’t produce enough skilled technical workers. The government hasn’t organised any significant film festivals or provided subsidies for theatres. Without recognition from banks, the film industry struggles to secure loans and investments,” says Yangesh. The theatres are closing, and the government is not offering incentives for opening new ones or for promoting films at international festivals. Yangesh argues for strategic government planning, private sector investment, and the encouragement of original films. The challenges facing the Nepali film industry are indeed multifaceted. Shanta Nepali, a director, producer and cinematographer, argues that the industry has not been developed sustainably for the long term. She stresses the need for institutional support from the government to help art films reach global platforms. Despite the growth in community funding and international festival entries, she believes the industry requires stronger support to ensure its sustainability. Dipendra Lama, a film journalist turned director, criticises the trend of casting high-priced male stars and relying on them for promotion and funding rather than focusing on the film’s quality. Lama, who is also chairperson of FICSON, emphasises that if a film is made with honesty and effort, it can succeed without a group of big-name stars like ‘Boksi Ko Ghar’. Lama also addresses the issue of repetitive storylines in Nepali cinema. He notes that some movies, like ‘Farki Farki’, rely on old formulas and similar plots, lacking innovation. He advises actors like Anmol KC to choose better scripts and step out of their comfort zones to avoid an unremarkable career. According to Lama, the main challenge is making good films. If a film is strong, it will succeed regardless of external factors. Filmmaker and journalist Sampada Malla, who also works as a creative director of Sarwanam Theatre Group, points out, “Filmmaking isn’t just a hobby. It is a serious career that can influence and inspire millions of people.” Like any other profession, filmmakers should learn to hone their skills. In Nepal, there’s a tendency to rush through film production without doing enough research or putting in hard work, which Malla sees as the greatest obstacle. Sarita Sah, a prominent figure in Nepali film and theatre with over 11 years of experience as an actor, writer, and director, carries a different perspective. According to Sah, Nepali cinema’s biggest challenge is its lack of inclusivity and diversity. She notes that most movies are made with and for audiences from the Hilly and Himalayan regions, neglecting the voices and stories of the Tarai region. She argues that this hampers the industry’s ability to fully represent Nepal’s cultural diversity. Sah emphasises the need for well-informed and empathetic directors and filmmakers to bring out the potential of the Tarai population and every region in cinema. Prabhakar Gautam, a film critic and enthusiast, points out that the Nepali film industry remains largely fixated on so-called ‘mainstream’ and commercial movies. He highlights that films like ‘Kabaddi’ and ‘Jatra’'s success underscore the industry’s inclination towards branding, often favouring sequels over exploring new creative avenues, which poses a crucial challenge. Gautam notes that out of a considerable number of films produced each year, only a handful—approximately 8-10—receive positive responses either at the box office or from critics. He emphasises another challenge: creating good films does not always guarantee a substantial audience. For instance, despite being a well-made film, ‘Ainaa Jhyal Ko Putali’ did not achieve much success, prompting the industry to rethink how to attract audiences to quality films. He also raises concerns about the younger generation of filmmakers lacking support from media highlighting power play and disparities in access to resources and influence. Despite these challenges, there are some promising opportunities for Nepali cinema. The growing interest in diverse stories and the emergence of young filmmakers bring fresh perspectives to the industry. Lama observes that the Nepali film industry has made significant progress since 2014, expanding its market and breaking previous limits. For instance, ‘Kabaddi 4’ recently grossed over 23 crores, which was unthinkable ten years ago. The growing interest of the Nepali diaspora in Nepali films is also a positive sign. He is optimistic about the future, noting the introduction of new technology, young talent, new theatres, and increased audience appreciation. He stresses the importance of focusing on the domestic market first and creating original, authentic stories that reflect Nepali culture. By doing so, Nepali films can compete globally. Lama argues that trying to mimic genres like superhero movies won’t work because those markets are already established. Instead, he suggests drawing inspiration from successful films like the Korean movie ‘Parasite’, which succeeded in America by telling a unique, culturally grounded story. Yangesh believes that Nepal’s film industry needs both government and private sector support to thrive. “Countries like China, Japan, and Korea have boosted their cultural industries through government investments and policy changes. Nepal should follow suit with policies that encourage investment and remove bureaucratic hurdles for filmmakers,” he adds. “Nepal has no shortage of creative ideas and talented young minds today. I foresee positive growth in the coming decade. However, to make this a reality, creating a supportive environment for filmmakers is crucial for Nepali movies to compete globally,” added Sah.",https://kathmandupost.com/movie-review/2024/06/15/nepali-cinema-in-the-eyes-of-industry-insiders,movie-review
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 15, 2024",Kathmandu-Post,"Nepal blew their chances of qualifying for the Super Eight of the 2024 ICC Men’s T20 World Cup after losing to South Africa by a single run in a last-over nail-biter at the Arnos Vale Ground in West Indies. The Rhinos had everything on the line and were in need of two runs off the last ball of the game when Gulshan Jha was caught between the wickets by Quinton de Kock. Earlier, the Rhinos put up a great bowling display, restricting South Africa, who were sent to bat first, to a lowly total of 115 runs. Opener Quinton de Kock managed to put 10 runs off 11 balls before being dismissed by Dipendra Singh Airee in 3.4 overs. Kushal Bhurtel then picked out South Africa captain Aiden Markram for a 22-ball 15 in 11.2 overs and had Heinrich Klaasen caught by Karan KC for a cheap three shortly after. Kock’s opening partner Reeza Hendricks managed to stay on the ground, smashing five hits to the fences and a maximum, accumulating 43 runs, highest of the innings, before being sent to the pavilion by Airee in 15.3 overs. Tristan Stubbs was the only other South African batter to score in double digits, putting an unbeaten 27 in his 18-knock play. Bhurtel claimed four wickets in his four-over spell, giving away just 19 runs. Similarly, Airee also bowled four overs, grabbing three wickets and conceding 21 runs. Despite the easy chase, Nepal found themselves on the losing end, putting up 114 runs at a loss of seven wickets at the end of the stipulated 20 overs. The Rhinos were off to a good start with openers Bhurtel and Aashif Sheikh building a decent first-wicket partnership. However, the tides turned quickly for Nepal as South Africa’s Tabraiz Shamsi struck twice in a single over, dismissing Bhurtel for 13 in 7.2 overs, and captain Rohit Paudel for a duck only two deliveries later. Sheikh stood undeterred, building a half-century partnership with Anil Sah to bring some much-needed relief to the Nepali innings. Sah scored 27 runs, which featured three boundaries and a six, before being caught by Marco Jansen off Aiden Markram. Just as the innings were steadying for the Rhinos, Shamsi struck again, proving a thorn in Nepal’s flesh. Nepal were in need of 18 runs off as many deliveries at the end of 16 overs when they dealt a massive blow, losing Dipendra Singh Airee (6), Aasif Sheikh (42) and Kushal Malla (1) in a span of five balls. Tension ran high as Nepal were still in need of eight runs with an over to spare. Gulshan Jha, who took to the field at number seven, missed twice, narrowing the game down to eight runs with four deliveries in hand. Jha then smashed a boundary. The game was down to two runs off as many balls, but he missed again. With only a single delivery remaining, Jha and his partner Sompal Kami made the run for an equaliser, but the former was run out, ending Nepal’s hopes of competing in the World Cup. For South Africa, Tabraiz Shamsi grabbed four wickets while Aiden Markram also dismissed a Nepali batter.",https://kathmandupost.com/cricket/2024/06/15/nepal-lose-to-south-africa-by-one-run-in-a-nailbiter,cricket
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 15, 2024",Kathmandu-Post,"Nepal blew their chances of qualifying for the Super Eight of the 2024 ICC Men’s T20 World Cup after losing to South Africa by a single run in a last-over nail-biter at the Arnos Vale Ground in West Indies. The Rhinos had everything on the line and were in need of two runs off the last ball of the game when Gulshan Jha was caught between the wickets by Quinton de Kock. Earlier, the Rhinos put up a great bowling display, restricting South Africa, who were sent to bat first, to a lowly total of 115 runs. Opener Quinton de Kock managed to put 10 runs off 11 balls before being dismissed by Dipendra Singh Airee in 3.4 overs. Kushal Bhurtel then picked out South Africa captain Aiden Markram for a 22-ball 15 in 11.2 overs and had Heinrich Klaasen caught by Karan KC for a cheap three shortly after. Kock’s opening partner Reeza Hendricks managed to stay on the ground, smashing five hits to the fences and a maximum, accumulating 43 runs, highest of the innings, before being sent to the pavilion by Airee in 15.3 overs. Tristan Stubbs was the only other South African batter to score in double digits, putting an unbeaten 27 in his 18-knock play. Bhurtel claimed four wickets in his four-over spell, giving away just 19 runs. Similarly, Airee also bowled four overs, grabbing three wickets and conceding 21 runs. Despite the easy chase, Nepal found themselves on the losing end, putting up 114 runs at a loss of seven wickets at the end of the stipulated 20 overs. The Rhinos were off to a good start with openers Bhurtel and Aashif Sheikh building a decent first-wicket partnership. However, the tides turned quickly for Nepal as South Africa’s Tabraiz Shamsi struck twice in a single over, dismissing Bhurtel for 13 in 7.2 overs, and captain Rohit Paudel for a duck only two deliveries later. Sheikh stood undeterred, building a half-century partnership with Anil Sah to bring some much-needed relief to the Nepali innings. Sah scored 27 runs, which featured three boundaries and a six, before being caught by Marco Jansen off Aiden Markram. Just as the innings were steadying for the Rhinos, Shamsi struck again, proving a thorn in Nepal’s flesh. Nepal were in need of 18 runs off as many deliveries at the end of 16 overs when they dealt a massive blow, losing Dipendra Singh Airee (6), Aasif Sheikh (42) and Kushal Malla (1) in a span of five balls. Tension ran high as Nepal were still in need of eight runs with an over to spare. Gulshan Jha, who took to the field at number seven, missed twice, narrowing the game down to eight runs with four deliveries in hand. Jha then smashed a boundary. The game was down to two runs off as many balls, but he missed again. With only a single delivery remaining, Jha and his partner Sompal Kami made the run for an equaliser, but the former was run out, ending Nepal’s hopes of competing in the World Cup. For South Africa, Tabraiz Shamsi grabbed four wickets while Aiden Markram also dismissed a Nepali batter.",https://kathmandupost.com/cricket/2024/06/15/nepal-lose-to-south-africa-by-one-run-in-a-nailbiter,cricket
Heading,Author,Publication_date,Source,Content,Link,Category
